Record_ID,Record_Date,Academic_Year,School,School_Type,City,Student_ID,Student_First_Name,Student_Last_Name,Student_Full_Name,Age,Grade_Level,Department,Teacher,Grade_Score,Grade_Category,Presence_Rate_Pct,Absence_Days,Late_Arrivals,Students_Per_Computer,Classroom_Size,Library_Books,Lab_Equipment_Score,Internet_Quality,Playground_Quality,Budget_Per_Student,Teaching_Materials_Budget,Infrastructure_Budget,Extra_Curricular_Budget,Student_Teacher_Ratio,Graduation_Rate_Pct,University_Admission_Rate_Pct,Parent_Satisfaction_Score,Student_Satisfaction_Score,Participates_Sports,Participates_Arts,Participates_Clubs
EDU001769,2024-11-04,2023-2024,Lycée Voltaire,Privé,Austin,STU37418,Hugo,Francois,Hugo Francois,12,5ème,Économie,Hugo Simon,13.0,Bien (C),96.6,20,8,1,25,9913,40,Moyen,Bon,2585,39104,84326,18868,26.9,80,77,84,53,Oui,Oui,Oui
EDU001770,2022-05-30,2025-2026,Lycée Voltaire,Privé,Manchester,STU77324,Emma,Martinez,Emma Martinez,13,3ème,Arts,Arthur Girard,11.6,Moyen (D),78.0,6,4,4,22,19559,46,Bon,Excellent,2988,36318,43705,5156,18.3,70,46,93,54,Non,Non,Non
EDU001771,2021-10-26,2020-2021,Lycée Nelson Mandela,Privé,Leeds,STU78147,Ines,Bernard,Ines Bernard,15,3ème,Sport,Anna Roux,16.4,Excellent (A),93.7,4,13,2,29,3834,61,Bon,Bon,1488,38447,38142,15228,27.4,80,45,91,81,Oui,Oui,Oui
EDU001772,2025-11-01,2024-2025,Lycée Jean Jaurès,Privé,Sheffield,STU84626,Rose,Moreau,Rose Moreau,11,5ème,Langues,Antoine Michel,9.4,Insuffisant (E),99.3,15,13,2,31,12229,79,Bon,Mauvais,2532,48203,106965,4051,11.9,86,48,80,77,Non,Non,Oui
EDU001773,2021-11-24,2024-2025,Lycée Nelson Mandela,Privé,Strasbourg,STU71446,Manon,Richard,Manon Richard,11,6ème,Sciences,Alice Bonnet,14.9,Très bien (B),85.3,17,2,2,29,4980,54,Moyen,Excellent,1569,18217,84252,15180,10.2,85,59,86,90,Non,Non,Non
EDU001774,2023-12-26,2025-2026,Lycée Simone de Beauvoir,Public,London,STU51327,Louis,Lefevre,Louis Lefevre,14,4ème,Sciences,Alice Bonnet,9.4,Insuffisant (E),87.9,15,6,5,37,6796,46,Bon,Moyen,2135,38430,138347,17436,15.6,71,62,63,63,Oui,Non,Oui
EDU001775,2024-12-02,2026-2027,Lycée Albert Einstein,Privé,Lille,STU81494,Hugo,Bernard,Hugo Bernard,17,1ère,Arts,Antoine Michel,16.6,Excellent (A),92.2,7,15,3,29,16706,71,Excellent,Bon,2061,10687,53343,13123,24.9,90,73,75,66,Oui,Oui,Non
EDU001776,2022-03-09,2023-2024,Lycée Thomas Edison,Public,Glasgow,STU91365,Raphael,Mercier,Raphael Mercier,14,3ème,Musique,Nicolas Martinez,12.9,Bien (C),98.7,1,13,4,40,2614,95,Bon,Bon,1676,29632,125500,17957,19.1,79,46,62,85,Non,Oui,Non
EDU001777,2021-12-03,2026-2027,Lycée Jean Jaurès,Privé,Leeds,STU17204,Ines,Richard,Ines Richard,10,6ème,Chimie,Hugo Simon,8.6,Insuffisant (E),83.4,16,5,4,23,16913,52,Bon,Excellent,1664,10225,12821,16324,17.9,79,67,83,56,Non,Non,Non
EDU001778,2025-11-26,2025-2026,Lycée Montesquieu,Privé,Edinburgh,STU77107,Ines,Vincent,Ines Vincent,13,4ème,Musique,Gabriel Lambert,15.5,Très bien (B),90.5,11,14,5,35,3795,46,Moyen,Excellent,2676,44427,86993,15655,11.3,97,79,63,74,Oui,Oui,Non
EDU001779,2022-12-16,2024-2025,Lycée Jean Jaurès,Privé,Paris,STU74641,Sophie,Dupont,Sophie Dupont,17,1ère,Arts,Nicolas Martinez,14.5,Très bien (B),99.6,18,9,2,20,1684,54,Bon,Mauvais,2155,8962,69850,3628,27.6,74,56,66,56,Non,Oui,Oui
EDU001780,2024-11-10,2023-2024,Lycée Montesquieu,Privé,Phoenix,STU39223,Adam,Thomas,Adam Thomas,12,5ème,Histoire-Géographie,Raphael Francois,10.8,Moyen (D),84.3,13,1,2,40,19668,66,Excellent,Excellent,1907,46458,53145,17658,11.1,94,60,73,83,Non,Non,Non
EDU001781,2025-09-12,2025-2026,Lycée Jean Jaurès,Privé,Nice,STU59381,Louis,Bertrand,Louis Bertrand,11,5ème,Chimie,Thomas Leroy,11.5,Moyen (D),85.1,2,8,2,23,12286,87,Bon,Bon,2045,41600,105072,10028,29.6,72,51,63,52,Non,Oui,Non
EDU001782,2022-08-20,2020-2021,Lycée Victor Hugo,Public,Glasgow,STU98789,Camille,Thomas,Camille Thomas,13,3ème,Langues,Nicolas Martinez,15.2,Très bien (B),79.6,7,15,2,26,3543,53,Moyen,Bon,2075,9102,86639,16412,12.5,86,76,90,75,Oui,Oui,Non
EDU001783,2023-12-20,2026-2027,Lycée Alexandre Dumas,Public,Austin,STU94120,Felix,Robert,Felix Robert,14,2nde,Français,Sophie Martin,16.2,Excellent (A),87.4,15,8,5,24,3651,85,Moyen,Excellent,2766,27091,15186,18067,23.7,83,55,65,64,Oui,Non,Oui
EDU001784,2023-09-30,2025-2026,Lycée Jean Moulin,Public,Sheffield,STU20524,Alice,Michel,Alice Michel,15,2nde,Biologie,Arthur Girard,17.7,Excellent (A),83.0,19,12,4,25,16775,45,Moyen,Moyen,2783,8376,121178,12368,28.5,87,84,87,82,Non,Oui,Oui
EDU001785,2025-09-12,2022-2023,Lycée Alexandre Dumas,Public,San Antonio,STU98616,Manon,Thomas,Manon Thomas,13,3ème,Histoire-Géographie,Jean Bernard,13.8,Bien (C),89.3,6,2,4,32,16672,40,Mauvais,Excellent,805,13320,54895,16370,21.5,83,50,77,69,Non,Oui,Non
EDU001786,2022-11-12,2022-2023,Lycée Voltaire,Privé,Sheffield,STU11393,Emma,Lefevre,Emma Lefevre,13,5ème,Philosophie,Manon Dupont,13.0,Bien (C),93.9,13,9,4,30,19482,59,Excellent,Mauvais,2045,44390,144008,17943,23.9,89,85,72,61,Oui,Oui,Oui
EDU001787,2025-03-08,2024-2025,Lycée Marie Curie,Public,Chicago,STU13359,Ines,Bertrand,Ines Bertrand,17,1ère,Langues,Manon Dupont,12.6,Bien (C),93.4,15,11,3,30,16863,85,Mauvais,Moyen,1678,5278,47568,10541,24.9,83,58,73,51,Oui,Oui,Oui
EDU001788,2025-10-31,2022-2023,Lycée Marie Curie,Public,Nantes,STU43906,Hugo,Martin,Hugo Martin,10,6ème,Histoire-Géographie,Ines Lefevre,11.9,Moyen (D),93.8,11,0,5,28,11328,63,Mauvais,Bon,1201,23774,49502,15891,18.4,74,82,76,81,Non,Non,Oui
EDU001789,2026-04-20,2021-2022,Lycée Albert Einstein,Privé,San Diego,STU19210,Lucas,Bertrand,Lucas Bertrand,10,6ème,Histoire-Géographie,Hugo Simon,11.2,Moyen (D),94.3,16,13,3,23,16067,81,Bon,Mauvais,2759,44521,74123,9334,25.1,89,52,75,82,Oui,Oui,Non
EDU001790,2023-01-10,2024-2025,Lycée Nelson Mandela,Privé,San Diego,STU62239,Jules,Mercier,Jules Mercier,16,2nde,Économie,Gabriel Lambert,9.5,Insuffisant (E),87.8,14,6,5,33,18646,46,Mauvais,Moyen,1539,14309,75398,12899,10.7,95,80,75,80,Non,Oui,Non
EDU001791,2020-12-12,2024-2025,Lycée Marie Curie,Public,Toulouse,STU43508,Lea,Roux,Lea Roux,15,2nde,Mathématiques,Anna Roux,9.7,Insuffisant (E),82.2,19,11,1,37,13930,69,Bon,Bon,2472,48428,123749,8065,20.7,98,43,88,75,Non,Non,Non
EDU001792,2025-08-21,2023-2024,Lycée Voltaire,Privé,Sheffield,STU40005,Arthur,Lefevre,Arthur Lefevre,17,1ère,Sport,Jean Bernard,12.5,Bien (C),90.2,11,14,3,33,17429,90,Bon,Bon,935,28694,66500,17922,15.6,91,67,70,66,Oui,Non,Oui
EDU001793,2023-05-18,2021-2022,Lycée Victor Hugo,Public,Birmingham,STU82889,Sophie,Leroy,Sophie Leroy,16,1ère,Sport,Thomas Leroy,11.1,Moyen (D),88.4,19,3,5,37,14397,88,Mauvais,Excellent,1666,14255,88943,2702,18.0,81,70,71,66,Non,Non,Oui
EDU001794,2026-01-01,2022-2023,Lycée Victor Schoelcher,Public,San Diego,STU62001,Lena,Robert,Lena Robert,17,1ère,Philosophie,Antoine Michel,8.3,Insuffisant (E),88.8,9,7,5,40,12629,73,Excellent,Excellent,2892,33097,123689,7277,25.7,78,81,80,51,Non,Oui,Non
EDU001795,2026-04-24,2022-2023,Lycée Victor Schoelcher,Public,Paris,STU39293,Lena,David,Lena David,14,4ème,Physique,Manon Dupont,11.5,Moyen (D),82.2,10,7,4,29,19524,65,Excellent,Excellent,2796,37733,126556,16959,12.8,75,49,87,69,Non,Oui,Non
EDU001796,2020-10-13,2020-2021,Lycée Albert Einstein,Privé,Montpellier,STU11456,Sophie,Bertrand,Sophie Bertrand,12,5ème,Économie,Camille Garcia,15.4,Très bien (B),96.4,15,13,5,35,15316,84,Bon,Excellent,2107,12095,76098,13742,14.8,87,64,60,57,Non,Oui,Oui
EDU001797,2020-09-27,2022-2023,Lycée Victor Hugo,Public,Philadelphia,STU62762,Lucas,Martin,Lucas Martin,16,2nde,Chimie,Jean Bernard,17.4,Excellent (A),97.1,11,7,5,25,5707,95,Moyen,Moyen,2105,28325,124328,13099,13.7,75,48,66,69,Non,Non,Oui
EDU001798,2024-11-09,2026-2027,Lycée Albert Einstein,Privé,Austin,STU68618,Zoe,Dubois,Zoe Dubois,15,3ème,Physique,Thomas Leroy,9.6,Insuffisant (E),88.8,10,13,5,30,2362,70,Excellent,Moyen,2583,44173,106818,4135,10.3,83,53,86,57,Oui,Oui,Non
EDU001799,2026-04-21,2025-2026,Lycée Simone de Beauvoir,Public,Lyon,STU18368,Zoe,Thomas,Zoe Thomas,13,3ème,Mathématiques,Anna Roux,12.1,Bien (C),80.7,16,4,1,28,11288,48,Mauvais,Mauvais,1352,38116,71490,2243,25.6,75,75,78,53,Non,Oui,Oui
EDU001800,2024-04-05,2020-2021,Lycée Voltaire,Privé,Los Angeles,STU16840,Lea,Francois,Lea Francois,14,2nde,Biologie,Marie Richard,13.7,Bien (C),78.7,13,1,3,37,12596,87,Mauvais,Moyen,1879,45190,27815,19954,29.5,78,40,75,84,Non,Non,Non
EDU001801,2022-10-05,2024-2025,Lycée Alexandre Dumas,Public,Marseille,STU94078,Rose,Bertrand,Rose Bertrand,16,Terminale,Chimie,Camille Garcia,10.5,Moyen (D),75.9,12,12,2,27,1899,94,Excellent,Moyen,2407,5444,90932,10919,22.5,97,56,83,50,Oui,Oui,Oui
EDU001802,2025-02-03,2023-2024,Lycée Thomas Edison,Public,Lyon,STU59302,Zoe,Laurent,Zoe Laurent,13,3ème,Musique,Camille Garcia,9.1,Insuffisant (E),75.5,16,11,3,34,15031,61,Mauvais,Bon,2750,42547,75182,5152,28.5,79,71,77,64,Non,Oui,Oui
EDU001803,2022-05-18,2022-2023,Lycée Montesquieu,Privé,Strasbourg,STU84255,Marie,Lefevre,Marie Lefevre,16,1ère,Économie,Michel Dupont,13.0,Bien (C),86.4,8,15,1,29,7137,56,Bon,Bon,1130,11600,29469,3611,12.6,90,66,68,65,Non,Non,Oui
EDU001804,2021-11-21,2024-2025,Lycée Jean Moulin,Public,Cardiff,STU42679,Maxime,Durand,Maxime Durand,12,6ème,Philosophie,Clara Moreau,9.0,Insuffisant (E),81.6,5,7,4,37,1428,53,Moyen,Mauvais,1688,17850,57362,18874,18.9,90,49,83,76,Non,Non,Non
EDU001805,2021-01-18,2024-2025,Lycée Nelson Mandela,Privé,Glasgow,STU53733,Felix,Andre,Felix Andre,14,2nde,Mathématiques,Sophie Martin,15.6,Très bien (B),89.4,11,6,5,23,11735,70,Moyen,Excellent,1179,25576,80663,9237,23.7,92,61,89,84,Oui,Oui,Non
EDU001806,2023-09-27,2025-2026,Lycée Alexandre Dumas,Public,Austin,STU23975,Raphael,Legrand,Raphael Legrand,17,Terminale,Philosophie,Gabriel Lambert,15.9,Très bien (B),91.7,20,3,3,28,15014,66,Excellent,Moyen,1834,12243,129051,5054,10.7,97,76,83,76,Oui,Non,Non
EDU001807,2024-09-22,2024-2025,Lycée Nelson Mandela,Privé,San Diego,STU51117,Antoine,Francois,Antoine Francois,16,1ère,Langues,Arthur Girard,14.3,Très bien (B),98.3,15,13,4,31,12540,79,Excellent,Bon,1736,23057,83812,6350,14.7,95,75,66,77,Oui,Oui,Non
EDU001808,2024-02-21,2024-2025,Lycée Nelson Mandela,Privé,Bordeaux,STU24118,Raphael,Girard,Raphael Girard,16,2nde,Arts,Marie Richard,12.5,Bien (C),88.7,7,12,2,30,18612,43,Moyen,Bon,1622,10682,104573,4689,22.6,72,83,72,72,Non,Oui,Oui
EDU001809,2022-07-04,2020-2021,Lycée Alexandre Dumas,Public,Edinburgh,STU47949,Gabriel,Roux,Gabriel Roux,13,3ème,Sciences,Emma Laurent,12.6,Bien (C),95.8,6,14,2,25,8427,89,Excellent,Mauvais,2357,9990,116775,7258,27.6,81,73,94,71,Non,Oui,Oui
EDU001810,2024-03-10,2025-2026,Lycée Albert Einstein,Privé,London,STU99234,Anna,Andre,Anna Andre,14,3ème,Mathématiques,Gabriel Lambert,12.4,Bien (C),75.7,14,6,5,35,5963,76,Mauvais,Excellent,2795,27754,116778,13191,18.8,88,76,63,74,Oui,Oui,Non
EDU001811,2022-01-23,2022-2023,Lycée Simone de Beauvoir,Public,Nice,STU14925,Marie,Roux,Marie Roux,15,2nde,Sciences,Antoine Michel,11.1,Moyen (D),89.6,4,9,1,31,5238,72,Mauvais,Bon,2074,40858,75824,2198,11.3,83,45,88,53,Non,Non,Oui
EDU001812,2023-01-18,2022-2023,Lycée Simone de Beauvoir,Public,Lille,STU55815,Nicolas,Bertrand,Nicolas Bertrand,16,Terminale,Mathématiques,Marie Richard,15.5,Très bien (B),85.9,3,12,3,22,12491,70,Bon,Bon,2746,32882,145713,10851,10.1,89,55,72,67,Oui,Non,Oui
EDU001813,2026-02-16,2020-2021,Lycée Victor Hugo,Public,Austin,STU59065,Jean,Fournier,Jean Fournier,15,3ème,Français,Anna Roux,17.6,Excellent (A),97.6,3,9,5,31,4232,57,Moyen,Moyen,2979,17414,137490,8969,17.7,71,69,71,88,Non,Non,Oui
EDU001814,2023-07-21,2024-2025,Lycée Voltaire,Privé,Lyon,STU78217,Nicolas,Martinez,Nicolas Martinez,14,2nde,Arts,Alice Bonnet,11.7,Moyen (D),86.7,5,6,1,39,2030,69,Excellent,Moyen,2377,23053,75730,13153,10.1,70,82,60,74,Oui,Non,Non
EDU001815,2021-03-14,2020-2021,Lycée Montesquieu,Privé,Leeds,STU77272,Ines,Dubois,Ines Dubois,13,3ème,Langues,Sophie Martin,8.3,Insuffisant (E),87.3,12,7,2,34,7007,50,Bon,Mauvais,1709,32965,94928,3941,15.2,76,49,84,52,Non,Oui,Non
EDU001816,2023-01-12,2022-2023,Lycée Alexandre Dumas,Public,Montpellier,STU28460,Clara,Bonnet,Clara Bonnet,12,5ème,Économie,Anna Roux,17.1,Excellent (A),81.5,6,1,3,26,19459,69,Bon,Moyen,2312,11327,61049,13361,26.2,88,67,78,59,Non,Oui,Non
EDU001817,2025-10-22,2020-2021,Lycée Victor Hugo,Public,Birmingham,STU43457,Thomas,David,Thomas David,12,6ème,Informatique,Jean Bernard,10.6,Moyen (D),92.5,3,12,3,22,3256,78,Excellent,Bon,2578,29063,120071,12173,24.3,90,50,83,68,Oui,Non,Oui
EDU001818,2022-09-21,2021-2022,Lycée Victor Hugo,Public,Houston,STU78242,Thomas,Petit,Thomas Petit,12,4ème,Informatique,Lucas Mercier,14.1,Très bien (B),90.4,17,10,5,29,13035,75,Bon,Bon,2135,9180,136507,11133,27.3,80,51,77,89,Non,Non,Non
EDU001819,2021-10-24,2022-2023,Lycée Nelson Mandela,Privé,Los Angeles,STU77251,Thomas,Roux,Thomas Roux,17,1ère,Chimie,Antoine Michel,17.0,Excellent (A),87.3,13,11,4,21,7887,45,Excellent,Excellent,1486,13363,28713,10040,14.5,94,84,93,81,Non,Oui,Non
EDU001820,2023-11-21,2022-2023,Lycée Marie Curie,Public,Marseille,STU38112,Felix,Roux,Felix Roux,17,Terminale,Sciences,Anna Roux,15.4,Très bien (B),94.6,9,7,5,33,18050,52,Bon,Moyen,1417,29356,85065,9049,10.7,97,62,81,65,Non,Oui,Oui
EDU001821,2022-11-11,2023-2024,Lycée Thomas Edison,Public,Marseille,STU59778,Arthur,Moreau,Arthur Moreau,13,3ème,Économie,Ines Lefevre,17.5,Excellent (A),93.1,20,4,3,35,4342,62,Mauvais,Moyen,2500,11907,14504,19876,10.9,72,42,73,51,Oui,Oui,Oui
EDU001822,2024-06-17,2021-2022,Lycée Montesquieu,Privé,Nice,STU33444,Hugo,Thomas,Hugo Thomas,11,6ème,Physique,Gabriel Lambert,9.9,Insuffisant (E),88.9,8,3,3,24,6382,66,Bon,Bon,2489,13363,39829,11665,15.3,76,70,66,71,Oui,Non,Non
EDU001823,2025-01-26,2024-2025,Lycée Jean Jaurès,Privé,Bristol,STU67749,Gabriel,Vincent,Gabriel Vincent,15,3ème,Philosophie,Sophie Martin,15.7,Très bien (B),99.0,3,11,5,23,7817,51,Mauvais,Moyen,1562,17824,55847,14885,13.8,81,57,86,89,Oui,Oui,Oui
EDU001824,2022-10-12,2026-2027,Lycée Montesquieu,Privé,Chicago,STU54725,Marie,Bernard,Marie Bernard,13,3ème,Physique,Lucas Mercier,10.2,Moyen (D),88.7,11,9,3,30,5510,69,Mauvais,Mauvais,1462,46287,109864,2216,27.6,98,53,81,77,Non,Oui,Oui
EDU001825,2025-07-12,2024-2025,Lycée Victor Hugo,Public,Austin,STU20262,Ines,Morel,Ines Morel,16,2nde,Informatique,Michel Dupont,12.8,Bien (C),89.0,15,12,5,38,19553,53,Excellent,Excellent,1989,41828,130618,10941,17.8,75,55,65,88,Oui,Oui,Oui
EDU001826,2024-06-11,2022-2023,Lycée Simone de Beauvoir,Public,Marseille,STU52843,Jean,Bertrand,Jean Bertrand,15,2nde,Langues,Lucas Mercier,10.1,Moyen (D),80.1,5,15,1,24,17537,89,Mauvais,Mauvais,2579,37874,123445,19466,17.4,87,57,73,54,Oui,Non,Oui
EDU001827,2025-03-18,2025-2026,Lycée Jean Jaurès,Privé,Lyon,STU21040,Hugo,Francois,Hugo Francois,14,4ème,Physique,Hugo Simon,16.1,Excellent (A),90.3,12,11,3,26,3561,41,Moyen,Moyen,2597,37458,27404,3480,28.6,91,43,69,79,Non,Non,Oui
EDU001828,2024-05-17,2025-2026,Lycée Voltaire,Privé,Cardiff,STU89930,Jules,Michel,Jules Michel,15,3ème,Langues,Antoine Michel,16.7,Excellent (A),82.5,8,5,2,23,9576,76,Moyen,Moyen,1484,11646,54255,13325,24.1,87,67,62,77,Oui,Oui,Oui
EDU001829,2023-09-22,2025-2026,Lycée Voltaire,Privé,Lyon,STU85267,Lucas,Girard,Lucas Girard,18,Terminale,Biologie,Lena Fournier,16.5,Excellent (A),82.9,9,3,3,20,12739,90,Excellent,Moyen,858,48596,30760,9934,23.5,85,90,77,60,Non,Oui,Non
EDU001830,2022-08-05,2021-2022,Lycée Simone de Beauvoir,Public,Marseille,STU49742,Maxime,Garcia,Maxime Garcia,13,3ème,Informatique,Felix Vincent,10.7,Moyen (D),80.5,18,5,3,30,7942,78,Mauvais,Excellent,1984,13289,76454,2857,20.7,72,69,78,90,Non,Oui,Non
EDU001831,2025-02-26,2024-2025,Lycée Jean Moulin,Public,Montpellier,STU54226,Ines,Girard,Ines Girard,18,Terminale,Histoire-Géographie,Lucas Mercier,16.8,Excellent (A),85.8,5,0,5,23,18959,81,Excellent,Bon,1424,25097,110708,14773,12.5,78,60,94,52,Non,Oui,Oui
EDU001832,2025-12-01,2026-2027,Lycée Victor Hugo,Public,Austin,STU12006,Alice,Lefevre,Alice Lefevre,15,2nde,Chimie,Clara Moreau,12.0,Bien (C),95.8,10,2,1,35,12192,81,Bon,Bon,1280,33826,24385,6432,23.4,81,53,75,81,Non,Oui,Non
EDU001833,2023-04-24,2025-2026,Lycée Victor Hugo,Public,Lille,STU72730,Manon,Dupont,Manon Dupont,14,4ème,Sport,Julie Durand,15.7,Très bien (B),80.0,2,15,2,21,4763,60,Bon,Bon,1730,6626,11938,8543,28.5,75,61,84,86,Non,Non,Non
EDU001834,2022-10-22,2020-2021,Lycée Simone de Beauvoir,Public,Cardiff,STU40918,David,Martinez,David Martinez,10,6ème,Informatique,Jean Bernard,13.9,Bien (C),87.6,19,9,5,29,6173,49,Mauvais,Mauvais,1608,10695,106457,11916,27.7,70,77,61,63,Non,Oui,Oui
EDU001835,2024-12-09,2026-2027,Lycée Jean Jaurès,Privé,Los Angeles,STU35688,Zoe,Simon,Zoe Simon,18,Terminale,Arts,Ines Lefevre,13.2,Bien (C),97.0,6,10,1,29,11643,50,Bon,Bon,1670,14122,95231,9088,26.6,86,92,80,61,Non,Oui,Non
EDU001836,2024-08-26,2023-2024,Lycée Victor Schoelcher,Public,Sheffield,STU51324,Manon,David,Manon David,14,2nde,Chimie,Clara Moreau,11.1,Moyen (D),90.2,0,12,3,20,15195,58,Excellent,Bon,1603,46986,30000,12599,15.6,74,59,76,79,Oui,Oui,Non
EDU001837,2025-02-24,2020-2021,Lycée Thomas Edison,Public,Paris,STU75201,Julie,Robert,Julie Robert,15,1ère,Langues,Arthur Girard,9.9,Insuffisant (E),77.6,0,11,2,32,14004,52,Mauvais,Moyen,1484,35438,50052,4429,13.7,97,65,76,70,Non,Oui,Non
EDU001838,2026-01-23,2024-2025,Lycée Alexandre Dumas,Public,Houston,STU72752,Raphael,Garcia,Raphael Garcia,16,1ère,Arts,Manon Dupont,16.0,Excellent (A),87.8,6,0,1,27,7754,54,Bon,Mauvais,1352,11201,128543,2038,13.4,83,82,90,57,Non,Oui,Non
EDU001839,2021-09-21,2024-2025,Lycée Victor Schoelcher,Public,Lille,STU56115,Adam,Vincent,Adam Vincent,11,6ème,Biologie,Lucas Mercier,11.5,Moyen (D),98.8,13,1,2,37,10278,77,Moyen,Bon,2431,6916,119767,18889,27.6,96,50,92,79,Non,Non,Oui
EDU001840,2020-10-15,2020-2021,Lycée Simone de Beauvoir,Public,Glasgow,STU59854,Alice,Legrand,Alice Legrand,13,3ème,Chimie,Camille Garcia,14.3,Très bien (B),79.7,10,14,5,39,2506,75,Moyen,Excellent,2534,42254,13914,8266,11.1,92,54,78,80,Oui,Oui,Oui
EDU001841,2023-01-19,2023-2024,Lycée Victor Hugo,Public,Nice,STU95193,Emma,Bonnet,Emma Bonnet,11,5ème,Musique,Gabriel Lambert,15.7,Très bien (B),91.0,10,3,2,38,6048,42,Mauvais,Bon,1402,17910,21982,8706,14.9,93,75,69,64,Oui,Non,Oui
EDU001842,2023-05-16,2020-2021,Lycée Jean Jaurès,Privé,Birmingham,STU91270,Zoe,Dupont,Zoe Dupont,15,2nde,Économie,Lena Fournier,12.7,Bien (C),94.9,17,14,5,25,15385,75,Mauvais,Mauvais,2592,39960,50992,10056,17.8,90,75,78,61,Oui,Non,Non
EDU001843,2023-07-15,2022-2023,Lycée Thomas Edison,Public,Toulouse,STU76712,Arthur,Leroy,Arthur Leroy,14,3ème,Sport,Hugo Simon,10.0,Moyen (D),97.5,4,0,4,36,3116,59,Moyen,Excellent,2871,33773,47021,3650,13.5,88,72,65,54,Oui,Oui,Oui
EDU001844,2023-02-12,2021-2022,Lycée Voltaire,Privé,Bordeaux,STU47955,Alice,Thomas,Alice Thomas,12,6ème,Biologie,Alice Bonnet,9.2,Insuffisant (E),99.7,20,14,5,33,9165,52,Excellent,Moyen,805,34790,83286,13133,11.1,79,58,75,60,Non,Oui,Oui
EDU001845,2020-09-25,2025-2026,Lycée Victor Schoelcher,Public,San Diego,STU78168,Sophie,Lefevre,Sophie Lefevre,14,4ème,Sciences,Marie Richard,16.0,Excellent (A),85.2,12,6,4,25,9945,93,Excellent,Moyen,1269,47911,122156,9623,12.7,86,46,72,81,Oui,Non,Non
EDU001846,2021-07-11,2022-2023,Lycée Montesquieu,Privé,Manchester,STU72368,Lucas,Durand,Lucas Durand,13,3ème,Histoire-Géographie,Ines Lefevre,16.5,Excellent (A),83.4,8,3,3,24,12800,90,Bon,Moyen,1142,33287,71412,12316,19.9,72,47,86,68,Non,Non,Non
EDU001847,2026-01-14,2026-2027,Lycée Voltaire,Privé,Bordeaux,STU34912,Jean,Bonnet,Jean Bonnet,13,5ème,Physique,Sophie Martin,15.5,Très bien (B),76.5,5,3,3,36,12171,83,Excellent,Excellent,2305,39449,31290,5956,26.5,71,46,78,74,Oui,Oui,Oui
EDU001848,2024-06-15,2021-2022,Lycée Montesquieu,Privé,Los Angeles,STU87600,Zoe,Lambert,Zoe Lambert,15,3ème,Histoire-Géographie,Gabriel Lambert,13.9,Bien (C),77.4,8,1,5,23,5606,84,Bon,Moyen,2556,19929,31385,15078,19.9,82,65,63,59,Non,Oui,Non
EDU001849,2025-11-11,2021-2022,Lycée Voltaire,Privé,Dallas,STU92955,Ines,Martinez,Ines Martinez,16,2nde,Sciences,Lucas Mercier,13.1,Bien (C),92.2,14,2,5,22,7512,94,Bon,Moyen,2842,48875,126293,3497,17.0,72,40,76,80,Oui,Oui,Oui
EDU001850,2021-09-22,2021-2022,Lycée Marie Curie,Public,San Antonio,STU20305,Julie,Thomas,Julie Thomas,16,1ère,Musique,Gabriel Lambert,11.3,Moyen (D),95.8,9,7,1,28,10685,59,Mauvais,Mauvais,2981,46076,87770,6806,25.9,88,66,74,69,Oui,Oui,Oui
EDU001851,2023-03-16,2023-2024,Lycée Victor Schoelcher,Public,Phoenix,STU57146,Nicolas,Leroy,Nicolas Leroy,10,6ème,Sciences,Marie Richard,14.2,Très bien (B),77.2,2,6,1,26,1862,68,Mauvais,Mauvais,1088,36241,11089,14684,24.1,73,64,85,85,Non,Non,Non
EDU001852,2022-03-09,2025-2026,Lycée Montesquieu,Privé,San Diego,STU14057,Maxime,Girard,Maxime Girard,16,2nde,Sport,Pierre Petit,13.3,Bien (C),94.2,2,3,5,32,19811,65,Bon,Bon,1950,21673,77133,3826,16.5,84,49,79,81,Non,Oui,Oui
EDU001853,2025-04-07,2024-2025,Lycée Albert Einstein,Privé,Glasgow,STU95213,Adam,Petit,Adam Petit,13,3ème,Mathématiques,Felix Vincent,17.3,Excellent (A),75.2,8,9,1,35,6163,95,Bon,Excellent,917,9098,125049,3831,24.0,82,67,93,74,Oui,Non,Oui
EDU001854,2024-09-26,2024-2025,Lycée Jean Jaurès,Privé,Birmingham,STU85492,Maxime,Vincent,Maxime Vincent,12,5ème,Philosophie,Hugo Simon,15.3,Très bien (B),98.1,20,1,3,35,2290,89,Moyen,Mauvais,1161,15415,119189,12408,17.8,81,64,77,56,Non,Non,Non
EDU001855,2021-09-25,2023-2024,Lycée Nelson Mandela,Privé,Houston,STU24696,Clara,David,Clara David,10,6ème,Histoire-Géographie,Sophie Martin,17.4,Excellent (A),75.4,16,0,3,40,18251,89,Bon,Moyen,2531,37147,58696,15411,13.6,93,61,68,72,Non,Non,Oui
EDU001856,2023-05-02,2025-2026,Lycée Thomas Edison,Public,Paris,STU89613,Julie,Laurent,Julie Laurent,18,Terminale,Philosophie,Arthur Girard,9.7,Insuffisant (E),87.9,2,13,5,26,1329,92,Moyen,Bon,1947,14506,52218,18252,20.8,76,58,67,50,Oui,Oui,Oui
